Gene_symbol,NAME,Foldchange,PValue,FDR,FIB1-052,FIB2-063,FIB3-067,FIB4-211,FIB5-226,F1-064,F2-065,F3-093,F4-210,F5-213
Alkbh5,"alkB, alkylation repair homolog 5 (E. coli)",1.430001704,0.00375774,0.022415873,23.75739284,31.28927731,27.6478136,27.34092223,29.82894578,18.6227548,20.73040922,21.48710101,17.06992281,19.89406966
Alkbh6,"alkB, alkylation repair homolog 6 (E. coli)",-1.56810055,0.002204073,0.014833216,24.80167385,16.83840626,15.27318735,17.95348112,18.46553786,33.72624885,24.38871673,30.51989507,37.09684012,20.58483597
Alkbh7,"alkB, alkylation repair homolog 7 (E. coli)",-1.403901907,0.00888907,0.043915698,21.40776058,21.73913645,17.39136662,20.06565537,17.23450201,30.50025983,31.82727533,25.59291649,27.55381241,21.69006206
Allc,allantoicase,-3.59164762,0.001431442,0.010502132,1.17481613,0.251319496,0.111483119,0.117343014,0.662865462,0.879815187,1.829153755,1.505465676,1.881723774,2.348605446
Alms1,Alstrom syndrome 1,1.783293638,5.24E-06,0.000115016,39.03000253,42.9756339,66.55542227,42.36082801,44.98015633,26.54109149,25.85203973,22.99256669,29.30112734,27.6306523
Alox12b,"arachidonate 12-lipoxygenase, 12R type",-7.89112074,0.000123072,0.001443238,0.391605377,0,0,0,0.284085198,2.199537969,0.853605085,0.958023612,0.268817682,1.657839138
Alox15,arachidonate 15-lipoxygenase,2.439107344,0.00723789,0.037308858,1.696956632,4.649410685,1.003348074,5.280435625,2.651461847,1.466358646,1.463323004,1.094884128,0.940861887,1.243379354
Alox5ap,arachidonate 5-lipoxygenase activating protein,-2.085741878,0.007708916,0.039051834,5.221405021,2.387535217,2.452628626,1.056087125,2.651461847,6.745249771,8.292163687,3.968954964,6.048397845,3.5919848
Als2,amyotrophic lateral sclerosis 2 (juvenile),2.781710156,0.000399419,0.003794814,43.85980217,46.11712761,272.3532606,53.03904227,47.72631325,28.30072186,26.58370123,35.0362921,34.67748098,41.86043824
Alx3,aristaless-like homeobox 3,4.929251143,0.002055537,0.014053032,0.522140502,0.628298741,1.114831194,0.704058083,2.651461847,0.439907594,0,0,0.537635364,0.138153262
Alx4,aristaless-like homeobox 4,20.82044751,1.41E-05,0.0002547,0.261070251,0.251319496,2.006696149,0.586715069,3.977192771,0,0,0.136860516,0.134408841,0
Alyref,Aly/REF export factor,-1.398283647,0.002056222,0.014053032,30.15361399,30.28399933,30.99230719,29.92246854,30.68120137,45.75038975,46.33856178,41.46873635,43.68287333,35.36723495
Amacr,alpha-methylacyl-CoA racemase,-1.376810229,0.009842551,0.047612543,19.4497337,16.33576727,16.94543414,21.82580058,17.70797734,27.86081427,25.24232181,26.00349804,24.86563559,23.07159467
Ambra1,autophagy/beclin 1 regulator 1,1.306092343,0.005832068,0.031515566,99.20669539,92.35991496,95.5410333,102.0884221,104.0698775,73.31793229,73.41003735,70.75688678,80.91412229,79.29997211
Amer1,APC membrane recruitment 1,3.238155226,9.55E-06,0.0001881,4.046588891,6.157327664,5.908605327,7.627295902,3.693107573,0.879815187,2.68275884,1.231744644,1.478497251,2.072298923
Amhr2,anti-Mullerian hormone type 2 receptor,4.65474709,0.006412944,0.034022691,0.913745879,0.753958489,11.03682882,0.469372056,0.378780264,0.733179323,0.487774335,0.68430258,0.403226523,0.552613046
Amigo1,adhesion molecule with Ig like domain 1,2.7710726,1.14E-11,1.94E-09,39.68267816,51.26917728,42.25210224,56.20730365,43.46503528,10.26451052,14.1454557,16.69698295,18.81723774,24.0386675
Amigo2,adhesion molecule with Ig like domain 2,-2.901946723,4.84E-07,1.64E-05,11.61762617,8.921842125,9.364582027,9.152755083,9.564201662,29.47380878,10.24326103,49.40664628,22.17745877,29.97925775
Amotl2,angiomotin-like 2,1.518024899,0.000977227,0.007781554,32.7643165,53.78237225,54.51524537,37.31507841,49.99899483,30.50025983,30.72978308,27.50896372,29.1667185,32.60416972
Anapc1,anaphase promoting complex subunit 1,1.392576321,0.004858864,0.027435307,66.70344914,73.00831373,103.4563348,68.99769216,77.36586889,54.54854162,55.48433055,45.84827286,54.97321597,68.9384775
Anapc11,anaphase promoting complex subunit 11,-1.53727918,8.14E-05,0.001040219,51.1697692,42.9756339,38.46167618,42.36082801,37.78333132,69.35876395,70.72727851,63.36641891,66.39796746,56.91914375
Anapc13,anaphase promoting complex subunit 13,-1.690925456,8.74E-05,0.001093927,21.01615521,18.84896224,16.72246791,17.60145208,19.60187865,36.65896615,34.63197775,37.49978139,26.8817682,22.93344141
Angpt2,angiopoietin 2,3.380265498,0.007220626,0.03726894,1.566421506,0.753958489,9.921997624,1.290773153,10.79523752,0.439907594,2.073040922,2.189768256,1.478497251,0.967072831
Angptl1,angiopoietin-like 1,3.290316326,0.000915893,0.007413509,1.17481613,1.633576727,1.003348074,1.52545918,2.367376649,0.733179323,0.487774335,0.547442064,0.134408841,0.414459785
Angptl2,angiopoietin-like 2,5.76185139,2.33E-05,0.000381808,2.088562008,4.146771692,13.04352497,3.402947403,18.93901319,1.90626624,0.243887167,1.505465676,0.940861887,2.624911969
Angptl4,angiopoietin-like 4,-1.664598034,0.003690994,0.022156288,7.701572405,4.523750937,8.026784595,5.867150694,7.386215145,13.78377127,12.92601987,10.67512025,9.27421003,9.256268522
Ank1,"ankyrin 1, erythroid",5.91244566,2.21E-08,1.24E-06,46.20943443,85.32296906,402.4540609,76.038273,61.17301261,16.27658097,22.68150656,22.99256669,20.69896152,30.80817732
Ankfy1,ankyrin repeat and FYVE domain containing 1,1.331627996,0.004163727,0.024256144,90.46084198,106.810786,110.0338388,92.70098097,97.82000314,72.8780247,81.09248312,67.06165284,75.67217749,77.08951993
Ankhd1,ankyrin repeat and KH domain containing 1,1.480752547,0.002312055,0.015367152,46.86211006,54.66199049,89.29797862,58.67150694,65.71837578,37.53878133,45.97273103,38.457805,48.11836508,42.82751107
Ankle2,ankyrin repeat and LEM domain containing 2,1.582014192,0.000682059,0.005851867,23.23525234,26.38854713,29.54302663,22.41251565,27.74565433,12.90395608,16.95015813,13.6860516,18.14519354,20.03222292
Ankrd17,ankyrin repeat domain 17,1.376515523,0.002773546,0.017853859,206.2454983,222.2920946,198.2169862,224.3598425,223.8591359,128.3063815,144.8689774,156.8421513,158.8712501,192.0330335
Ankrd24,ankyrin repeat domain 24,-1.495099396,0.003658521,0.021998403,13.3145828,12.18899558,9.587548266,13.96381865,12.12096844,19.79584172,19.75486055,18.88675121,16.26346976,16.71654464
Ankrd33b,ankyrin repeat domain 33B,2.020339406,3.10E-05,0.000482439,24.67113872,30.40965907,13.37797432,27.57560826,29.63955565,9.971238791,11.58464045,11.35942283,17.20433165,12.01933375
Ankrd34b,ankyrin repeat domain 34B,1.837389627,0.000459878,0.004240164,18.4054527,25.0062899,26.75594865,24.05531785,23.86315662,15.54340165,8.414107271,14.09663315,7.392486255,18.92699683
Ankrd34c,ankyrin repeat domain 34C,12.39014113,6.19E-18,5.31E-15,6.265686025,16.33576727,7.13491964,21.23908551,15.24590562,0.879815187,0.853605085,0.68430258,1.34408841,1.519685877
Ankrd44,ankyrin repeat domain 44,1.60407629,0.00574045,0.031118423,13.3145828,25.0062899,31.10379031,15.13724879,19.88596385,15.25012992,14.51128645,11.77000438,10.75270728,12.84825332
Ankrd50,ankyrin repeat domain 50,2.480657698,6.83E-09,4.70E-07,29.23986812,35.6873685,27.98226296,43.18222911,32.57510269,10.55778225,11.58464045,11.63314386,12.7688399,21.41375554
Ankrd52,ankyrin repeat domain 52,3.259512343,2.51E-15,1.11E-12,43.20712655,47.49938484,45.4851127,54.0951294,48.9573491,12.75732022,8.901881605,13.6860516,15.99465208,22.10452184
Ankrd61,ankyrin repeat domain 61,2.685787022,0.001737624,0.012251144,1.435886381,2.13621572,3.233010462,2.346860278,2.462071715,0.293271729,1.097492253,0.547442064,0.940861887,1.381532615
Ankrd9,ankyrin repeat domain 9,1.528136169,0.005559441,0.030425402,14.61993406,14.95351004,14.3813224,13.61178961,12.49974871,11.87750503,7.682445769,8.21163096,10.21507192,7.874735907
Anks1b,ankyrin repeat and sterile alpha motif domain containing 1B,1.369682079,0.006852375,0.035779065,229.4807507,270.6710977,256.0767252,298.1685983,256.907714,148.8354025,172.4282273,176.9606472,241.801505,217.3150804
Anks6,ankyrin repeat and sterile alpha motif domain containing 6,1.693909362,0.001384438,0.01020087,16.44742582,20.98517796,31.21527342,14.66787674,20.92760958,10.70441811,15.97460946,11.63314386,11.42475149,11.74302723
Anp32b,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member B",-1.634654416,9.38E-06,0.000185675,54.95528784,61.82459614,62.43054685,56.32464666,57.76399024,117.3086917,106.3348049,86.76956715,93.81737102,75.29352753
Antxr1,anthrax toxin receptor 1,2.656599934,1.60E-09,1.33E-07,13.57565305,26.38854713,18.50619782,24.99406196,22.34803557,7.625064958,7.072727851,9.306515088,7.392486255,8.427348953
Anxa11,annexin A11,-1.665673426,0.000481135,0.004400668,223.3455998,157.0746853,82.60899146,174.2543756,170.4511187,284.9134849,240.2288598,261.2667251,310.0811962,248.814024
Anxa3,annexin A3,-2.230257158,3.25E-09,2.46E-07,59.26294698,47.75070433,39.35354114,51.51358309,50.75655536,125.5203001,152.0636488,108.8041102,94.35500639,73.63568839
Anxa6,annexin A6,-1.525225357,0.000495634,0.004504521,221.2570377,195.9035475,153.7352216,210.7480529,204.6360376,358.378053,239.6191418,365.1438567,248.7907647,292.4704546
Aoc3,"amine oxidase, copper containing 3",3.574354575,0.004410227,0.025450345,1.17481613,0.376979245,6.466020924,1.056087125,6.533959552,1.026451052,0.731661502,0.68430258,1.075270728,0.828919569
Aox3,aldehyde oxidase 3,2.831522049,0.000889593,0.007241597,1.958026883,2.387535217,3.678942939,1.642802194,4.4506681,0.879815187,1.34137942,1.36860516,0.806453046,0.552613046
Aox4,aldehyde oxidase 4,5.237887814,0.009009458,0.044382891,0.522140502,0.125659748,0.445932477,0.469372056,0.189390132,0,0.121943584,0,0.134408841,0
Ap1g1,"adaptor protein complex AP-1, gamma 1 subunit",1.774929788,7.80E-07,2.43E-05,62.00418462,67.35362506,66.33245603,79.91059245,73.76745639,34.60606404,32.19310608,37.36292087,43.41405565,49.32071436
Ap1s3,"adaptor-related protein complex AP-1, sigma 3",-2.182084114,0.001229883,0.009301599,2.088562008,1.633576727,2.229662387,1.408116167,2.367376649,5.13225526,3.902194676,4.516397028,5.107535958,2.76306523
Ap2s1,"adaptor-related protein complex 2, sigma 1 subunit",-1.683990977,9.39E-06,0.000185795,132.3626173,111.7115162,87.29128247,109.2463459,90.52848306,214.0883623,179.6228987,198.7214692,154.0325318,147.6858366
Ap3m2,"adaptor-related protein complex 3, mu 2 subunit",1.591445886,0.000451688,0.004180365,64.22328175,65.97136783,47.82625821,80.84933656,69.12739815,32.99306953,32.802824,42.28989945,42.20437608,55.81391765
Ap3s1,"adaptor-related protein complex 3, sigma 1 subunit",-1.459550095,0.00230402,0.015343447,54.04154196,41.21639742,30.99230719,43.76894418,34.65839414,66.57268252,48.16771554,64.73502407,60.75279614,58.30067636
Ap4e1,"adaptor-related protein complex AP-4, epsilon 1",1.770845139,0.004300496,0.02490571,8.223712908,10.4297591,17.39136662,12.55570249,10.79523752,3.665896615,6.097179182,6.15872322,8.333348143,9.256268522
Ap4m1,"adaptor-related protein complex AP-4, mu 1",1.550891227,0.002413344,0.015917128,16.57796094,16.96406601,13.93538992,16.66270797,15.05651549,8.358244281,11.09686611,10.2645387,12.23120453,8.979961999
Apba1,"amyloid beta (A4) precursor protein binding, family A, member 1",2.300616587,1.56E-10,1.78E-08,176.2224194,188.9922614,140.4687304,203.2381,176.1328227,51.61582433,75.11724752,82.9374727,68.8173266,106.1017048
Apbb1ip,"amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein",-2.05724369,2.66E-05,0.000423844,15.40314481,10.55541885,6.354537804,11.61695837,10.22706712,24.78146111,27.43730632,24.63489288,15.99465208,18.37438378
Apc2,adenomatosis polyposis coli 2,1.616886006,5.42E-06,0.000118309,370.8502916,345.8156272,346.2665688,329.264497,303.2136012,192.9727978,188.4028367,193.6576301,238.4412839,234.9986978
Apex1,apurinic/apyrimidinic endonuclease 1,-1.407471497,0.001068491,0.008353304,59.52401724,53.6567125,41.24875417,54.0951294,55.20722346,74.49101921,71.09310926,73.76781813,75.67217749,76.1224471
Apip,APAF1 interacting protein,-1.660177875,0.004736186,0.026924121,6.526756276,5.277709426,4.905257252,10.44352824,8.049080607,12.17077676,10.97492253,13.13860954,12.36561337,9.94703483
Apoc1,apolipoprotein C-I,-4.924625983,4.07E-11,5.82E-09,20.62454983,5.529028923,8.138267714,4.693720555,8.427860871,35.1926075,77.67806278,45.84827286,40.45706114,33.98570233
Apoc2,apolipoprotein C-II,-9.688443979,0.008522607,0.042495625,0,0,0,0,0,0,0.121943584,0.136860516,0.268817682,0.138153262
Apoe,apolipoprotein E,-2.176379857,2.73E-08,1.49E-06,3962.915876,2521.739828,2775.818189,2240.782193,3259.972341,6201.817257,8407.156487,6613.784436,5722.187588,5181.023614
Apoo,apolipoprotein O,-1.442812187,0.003257715,0.020147139,22.06043621,21.23649745,20.62437708,25.22874798,21.02230464,35.48587923,32.68088041,37.08919984,25.53767979,28.18326535
Apopt1,"apoptogenic, mitochondrial 1",-1.383116099,0.005714936,0.031019292,32.89485163,28.27344335,25.41815122,32.9733869,24.62071715,39.7383193,44.02163369,42.83734151,38.17211085,34.40016212
Aprt,adenine phosphoribosyl transferase,-1.421291078,0.004663902,0.026601286,29.23986812,21.1108377,25.86408369,22.52985867,24.62071715,42.96430832,36.94890584,35.17315261,33.06457489,27.21619252
Aqp4,aquaporin 4,-1.453914173,0.003588581,0.021677956,525.7954856,354.863129,602.4547771,343.4630016,457.6612538,593.435344,826.4116663,605.6077833,669.0872105,626.525041
Ar,androgen receptor,2.173183988,0.008512354,0.04247024,4.96033477,7.036945902,3.121527342,7.627295902,6.34456942,1.173086917,1.097492253,3.695233932,2.150541456,5.249823938
Arap2,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",1.440787684,0.005966599,0.032091601,65.52863301,128.5499225,84.72717072,115.1134966,98.67225874,75.37083439,64.99593008,62.68211633,83.87111679,54.98499809
Arf4,ADP-ribosylation factor 4,-1.558196511,1.39E-05,0.000252643,106.5166624,86.70522629,87.29128247,93.63972508,101.0396354,158.6600055,157.3072229,132.61784,154.704576,137.1861887
Arf5,ADP-ribosylation factor 5,-1.435026694,0.000984792,0.007830899,196.3248288,176.8032658,142.6983928,171.0861142,152.5537513,261.1584748,259.3740024,235.536948,252.1509857,196.1776314
Arfgef1,ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited),1.548210964,4.15E-05,0.000607285,114.4793051,144.1317312,134.0027095,156.4182375,139.201747,77.71700823,90.36019547,86.08526457,85.2152052,105.134632
Arfgef2,ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited),2.078798508,3.78E-08,1.97E-06,54.69421759,69.23852128,73.91330814,77.32904615,72.72581066,26.24781976,27.31536273,27.50896372,41.12910535,45.17611652
Arg1,"arginase, liver",-3.861394107,1.13E-05,0.000215469,9.137458786,2.261875468,1.672246791,1.994831236,3.693107573,8.211608417,20.8523528,7.253607348,22.84950297,13.12455984
Arhgap10,Rho GTPase activating protein 10,1.7058221,0.001074307,0.008362517,19.9718742,25.50892889,25.75260058,21.9431436,21.02230464,9.384695333,21.34012714,9.717096636,13.17206642,13.12455984
Arhgap11a,Rho GTPase activating protein 11A,-1.835862215,0.005023665,0.028074964,4.046588891,4.27243144,3.233010462,3.402947403,3.124937177,8.798151875,8.414107271,4.926978576,6.72044205,4.282751107
Arhgap20,Rho GTPase activating protein 20,2.217776539,5.38E-06,0.000117722,78.58214556,97.00932564,53.5118973,126.1437399,89.5815324,21.99537969,43.28997219,28.74070836,53.0914922,53.32715895
Arhgap26,Rho GTPase activating protein 26,3.652785267,2.78E-10,2.91E-08,20.88562008,30.91229807,48.38367381,35.78961923,27.74565433,6.158706312,6.7068971,10.94884128,5.37635364,15.61131855
Arhgap29,Rho GTPase activating protein 29,1.751245657,0.010432682,0.049669518,10.05120466,11.81201633,30.65785783,10.67821426,28.88199512,10.26451052,9.38965594,12.72802799,10.08066308,10.22334135
Arhgap31,Rho GTPase activating protein 31,1.877650977,0.002309033,0.015363749,19.84133908,17.34104526,53.06596482,17.48410907,24.33663195,9.824602927,14.8771172,18.88675121,12.36561337,14.3679392
Arhgap35,Rho GTPase activating protein 35,1.532009827,0.000142148,0.001616158,418.4956124,421.4627956,327.760371,478.9941827,407.9463442,241.6559048,229.0100501,269.204635,277.0166213,324.2457048
Arhgap5,Rho GTPase activating protein 5,1.524041087,0.000273007,0.002793192,56.7827796,82.0558156,80.71377843,92.46629494,67.6122771,50.14946569,43.65580294,46.66943596,51.88181263,56.78099049
Arhgdib,"Rho, GDP dissociation inhibitor (GDI) beta",-2.064740224,3.40E-05,0.000518462,14.09779356,8.921842125,12.15166001,9.504784124,15.62468588,33.28634126,33.77837267,22.03454308,19.89250847,15.74947181
Arhgdig,Rho GDP dissociation inhibitor (GDI) gamma,-1.569629281,0.009749841,0.047270619,49.6033477,37.94924397,15.94208607,36.3763343,31.53345697,71.85157364,39.87555185,65.41932665,42.33878492,49.45886762
Arhgef11,Rho guanine nucleotide exchange factor (GEF) 11,1.57713542,3.49E-05,0.00052854,110.9548567,131.3144369,160.647175,119.5725311,118.6529177,70.97175846,74.99530394,78.55793619,82.2582107,99.74665482
Arhgef12,Rho guanine nucleotide exchange factor (GEF) 12,1.428178716,0.000224619,0.002364354,100.2509764,115.6069684,118.5065559,111.8278922,115.0545051,74.63765507,75.97085261,84.85351992,82.2582107,75.29352753
Arhgef18,rho/rac guanine nucleotide exchange factor (GEF) 18,1.313548234,0.006829762,0.035715307,68.66147602,72.38001499,73.80182503,66.29880284,72.25233533,55.72162854,46.70439253,57.20769569,51.07535958,58.43882962
Arhgef25,Rho guanine nucleotide exchange factor (GEF) 25,-1.854801831,1.49E-05,0.000266718,157.033756,92.35991496,93.42285403,99.38953276,106.8160344,245.9083449,165.2335558,179.9715785,278.8983451,148.2384496
Arhgef7,Rho guanine nucleotide exchange factor (GEF7),1.822798131,2.50E-07,9.38E-06,140.9779356,148.9068017,182.2749002,172.7289164,149.4288141,64.51978042,93.65267223,77.18933103,105.7797579,94.49683088
Arid1a,AT rich interactive domain 1A (SWI-like),1.52203708,6.34E-05,0.00084345,186.2736241,219.1506009,231.9963714,207.6971346,214.0108491,119.6548655,150.7222694,123.1744644,150.2690842,151.9685877
Arid3a,AT rich interactive domain 3A (BRIGHT-like),2.374075017,0.001058665,0.008295369,4.829799644,5.529028923,10.81386258,6.453865763,4.829448364,1.173086917,3.536363925,1.642326192,3.360221025,3.868291323
Arid3b,AT rich interactive domain 3B (BRIGHT-like),1.842924647,0.000764403,0.006423528,7.440502154,13.57125281,13.71242368,13.02507454,11.45810298,7.771700823,7.316615018,4.79011806,7.258077414,4.973517415
Arid5b,AT rich interactive domain 5B (MRF1-like),2.001704158,8.53E-05,0.001076122,24.41006847,37.06962573,20.84734332,33.91213101,33.61674842,8.944787739,15.85266587,10.2645387,17.47314933,22.24267511
