Gene_symbol,NAME,Foldchange,PValue,FDR,MIB1,MIB2,MIB3,MIB4,MIB5,M1,M2,M3,M4,M5
Agps,alkylglycerone phosphate synthase,-1.455102262,0.001902157,0.008341311,12.57400661,10.42574954,5.796987277,8.447124807,7.627983941,12.76018209,12.88622665,13.29403626,13.1008649,13.40917376
Agrn,agrin,1.646375188,3.59E-05,0.00027391,142.5612928,147.897518,134.6633481,203.2481663,148.1376591,89.2036693,73.93156702,149.236278,84.97196487,74.40992326
Agtpbp1,ATP/GTP binding protein 1,-1.333877696,0.005054293,0.019033144,193.1367416,225.7772974,246.7384355,134.1196551,230.0555736,300.1288913,267.7808432,223.7318914,284.7907641,297.1450924
Ahcyl2,adenosylhomocysteinase-like 2,-1.500400586,0.003175428,0.012857489,141.1641809,92.40746313,97.28277499,88.78100562,95.34979926,155.4742924,243.3728139,94.2222478,141.6607541,137.8836761
Ahdc1,"AT hook, DNA binding motif, containing 1",-1.332321633,0.000714952,0.0035995,84.10613313,72.75236154,68.83089491,77.11592851,79.81745515,115.0768496,120.0187776,83.50125081,94.33847109,96.83182037
Ahsa2,"AHA1, activator of heat shock protein ATPase 2",1.849475589,7.79E-16,6.79E-14,48.61949224,51.78691984,55.97091164,57.11865345,56.98877857,28.51930099,26.78313775,31.42783688,29.20146055,30.33550786
Aifm3,"apoptosis-inducing factor, mitochondrion-associated 3",1.847940832,0.000379326,0.002094424,88.68865999,63.0102677,56.50396794,176.067962,62.23992694,41.33828577,59.57984793,69.83963751,37.89455782,32.97337811
Ajap1,adherens junction associated protein 1,-1.361408447,0.001771788,0.007841726,28.05400587,37.03135082,40.11248668,30.05337601,36.37111183,50.57030692,41.13485684,41.04610275,51.05664172,49.78980094
Ak1,adenylate kinase 1,1.369150219,4.89E-06,4.80E-05,86.9562413,92.97717622,94.2843333,105.9625724,92.53076172,70.21040286,63.87525681,76.45602422,66.7899234,67.98011453
Ak4,adenylate kinase 4,-2.072581109,9.46E-10,2.34E-08,9.053284763,8.887524197,7.662684332,6.665758351,9.00986509,18.46404229,13.64423998,21.07441693,16.77400459,15.77226586
Akap1,A kinase (PRKA) anchor protein 1,-1.308392297,0.000524537,0.00276659,35.31898747,37.31620737,36.9807809,37.58108587,37.14496528,50.80551765,48.66445594,44.10924474,45.91424615,51.65829237
Akap10,A kinase (PRKA) anchor protein 10,-1.293609906,0.007928088,0.027954286,16.76534215,15.72408127,13.45967161,18.04351829,14.03991247,20.93375496,20.9717022,18.80769186,20.44714428,19.83898249
Akap11,A kinase (PRKA) anchor protein 11,-2.098004702,5.19E-18,6.90E-16,137.8111125,148.9230016,136.195885,111.3641352,153.8862847,318.4753282,257.6234646,277.459402,305.1154704,285.2746762
Akap13,A kinase (PRKA) anchor protein 13,-1.401833331,0.00155852,0.007037526,62.8141486,42.15876863,41.84491965,41.54606282,49.13969365,67.91709825,77.26682568,48.21385502,63.48409767,76.05859216
Akap17a,A kinase (PRKA) anchor protein 17A,1.403638565,4.83E-07,6.20E-06,106.3481537,113.0880483,111.6086631,119.6963331,114.6961353,78.97200255,75.29599102,89.25995776,78.36031343,81.00459888
Akap2,A kinase (PRKA) anchor protein 2,-1.841375216,5.77E-09,1.21E-07,33.41891536,32.64456003,25.32017431,46.43045472,28.96422888,55.03931079,58.72076615,80.43810881,57.60707417,55.50518648
Akap5,A kinase (PRKA) anchor protein 5,-2.193286417,4.99E-10,1.31E-08,17.38007137,21.99092526,22.18846854,8.849368845,24.21055773,43.98440648,34.36327107,43.37409066,42.9145154,42.92034717
Akap6,A kinase (PRKA) anchor protein 6,-1.994396155,1.00E-10,3.05E-09,104.0568903,140.14942,113.3410961,74.35768367,99.10851599,239.6797337,168.0262887,194.2644654,238.080671,219.0531419
Akap8,A kinase (PRKA) anchor protein 8,2.058714623,9.30E-19,1.45E-16,91.09169236,89.78678291,81.42435003,106.709597,87.55598958,41.22068041,44.16691017,54.83024173,41.38404053,40.22752129
Akap8l,A kinase (PRKA) anchor protein 8-like,3.194710577,3.20E-23,1.04E-20,235.4971728,248.1100505,225.9492397,225.0268078,225.191352,62.38964609,66.14929681,109.9055348,60.54558592,64.07826479
Akip1,A kinase (PRKA) interacting protein 1,2.024123776,1.05E-10,3.18E-09,23.58324796,20.28178599,23.65437337,25.51376472,19.95436379,10.52568016,10.81432354,12.98772206,10.7133241,10.77130351
Akirin1,akirin 1,-1.426191697,3.55E-05,0.000271667,65.55248782,59.1362187,71.8293366,48.78645552,68.15437825,96.25999119,93.488311,73.69919642,90.11436044,93.36961567
Akirin2,akirin 2,-1.371255719,2.98E-05,0.000232382,50.79898672,59.76290309,58.50292907,47.63718684,61.18969726,80.32446425,71.75859547,76.5785499,73.09547987,79.30097434
Akr1b7,"aldo-keto reductase family 1, member B7",2.922941597,0.001445497,0.006628284,0.558844738,0.512741781,0.799584452,0.574634341,0.663302951,0.117605365,0.101068444,0.428839879,0.183656985,0.219822521
Akr1c19,"aldo-keto reductase family 1, member C19",1.799333281,0.001188056,0.005585033,11.45631714,10.8245487,7.396156181,9.366539752,7.351607711,4.05738509,6.569448881,5.636181273,5.326052553,4.176627893
Akr1cl,"aldo-keto reductase family 1, member C-like",-1.889483904,0.000676125,0.003428151,7.2649816,6.55170053,6.063515428,14.42332195,7.406882957,9.173218464,16.22148531,23.34114201,14.38646379,15.77226586
Akr1d1,"aldo-keto reductase family 1, member D1",4.306242649,3.68E-21,8.76E-19,28.33342824,22.78852358,20.25613945,23.50254453,25.03968641,4.351398502,4.396477328,8.025432029,5.326052553,5.770341168
Akr1e2,"aldo-keto reductase family 1, member E2",1.288279042,0.007389999,0.026305515,20.56548637,19.42721635,22.78815688,24.76674008,21.72317166,17.17038328,17.63644353,15.43823566,18.54935544,15.99208838
Akr7a3,"aldo-keto reductase family 7, member A3 (aflatoxin aldehyde reductase)",2.039909812,0.000367234,0.002037449,9.276822658,11.16637656,7.662684332,14.94049286,7.683259187,4.704214597,4.345943106,2.634302117,6.183118481,6.979365032
Akt1s1,AKT1 substrate 1 (proline-rich),1.357155712,1.04E-05,9.32E-05,79.41183733,81.63988573,81.82414225,71.82929257,81.97318974,59.15549856,54.22322038,65.85755291,52.95443056,60.12145941
Akt3,v-akt murine thymoma viral oncogene homolog 3,-1.888765096,7.17E-11,2.28E-09,34.36895141,38.7974614,37.84699739,22.52566615,37.20024052,67.21146606,60.69160081,60.52768584,66.11651445,67.9251589
Alad,aminolevulinate dehydratase,1.274417625,0.002387326,0.010119904,35.0395651,35.03735501,37.91362943,33.78849923,36.64748806,26.57881247,28.60236974,27.81332932,27.54854769,29.40126214
Alas1,5'-aminolevulinate synthase 1,-1.516997083,4.94E-07,6.31E-06,31.74238114,33.67004359,32.05001012,34.01835296,31.3963397,54.15727055,54.07161771,39.63705743,47.93447298,51.21864732
Alcam,activated leukocyte cell adhesion molecule,-1.614098958,2.77E-08,4.90E-07,60.41111622,61.0732432,62.50085133,89.757884,67.54635055,127.5430183,116.7845874,94.95740188,112.8266075,98.81022306
Aldh16a1,"aldehyde dehydrogenase 16 family, member A1",1.409867748,0.004551971,0.017395649,27.88635245,24.66857678,23.38784522,36.7765978,26.53211806,17.17038328,18.39445687,27.6295408,17.38619454,18.24526922
Aldh1b1,"aldehyde dehydrogenase 1 family, member B1",-1.408010289,0.010865069,0.036403494,9.109169236,9.457237287,11.72723863,8.964295713,9.728443287,17.1115806,14.95812976,9.066900308,12.24379897,15.49748771
Aldh3a2,"aldehyde dehydrogenase 3 family, member A2",-1.222312706,0.004315524,0.016624464,52.25198304,48.9953257,50.64034863,61.08363041,50.85322627,67.68188752,66.95784436,60.7727372,65.13701054,61.93499521
Aldh5a1,"aldehyde dehydrogenase 5 family, member A1",-1.384713962,0.000515381,0.002725707,151.5028086,151.9994523,141.6597121,172.505229,147.8060077,208.9259308,166.8640016,264.0428401,219.1640016,201.1376064
Aldh6a1,"aldehyde dehydrogenase 6 family, member A1",-1.756029999,1.40E-08,2.64E-07,83.5472884,66.71340279,61.76789892,73.61065903,68.87295645,107.3148955,107.3346879,160.3248521,132.5391239,115.2419565
Alg1,"ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase",1.463433179,5.12E-05,0.000372255,20.56548637,24.155835,24.38732579,22.64059302,23.823631,15.11228939,15.5140062,18.44011482,13.22330289,16.65155594
Alg10,"ALG10, alpha-1,2-glucosyltransferase",-2.355409997,5.22E-11,1.71E-09,6.706136861,5.412274351,3.598130034,4.769465027,4.974772135,11.81933918,12.73462398,13.17151058,12.24379897,10.22174721
Alg12,"asparagine-linked glycosylation 12, alpha-1,6-mannosyltransferase",1.500346844,0.000367203,0.002037449,14.19465636,13.21734368,14.45915217,21.0890803,14.3162887,11.64293113,9.803639099,10.53720847,9.244068224,10.27670284
Alg2,"ALG2, alpha-1,3/1,6-mannosyltransferase",-1.463212578,0.000110509,0.000727458,116.2397056,140.4912479,152.120942,125.1553594,140.1227485,223.8618121,199.0543011,153.095837,195.9007836,214.3819133
Alg8,"ALG8, alpha-1,3-glucosyltransferase",1.693688109,0.000570214,0.002973706,6.091407649,6.380786603,4.397714486,6.895612087,6.743580006,3.645766313,3.234190218,4.288398794,3.305825723,3.572115961
Alkbh1,"alkB homolog 1, histone H2A dioxygenase",1.485780579,7.17E-05,0.000499131,22.40967401,20.39572861,18.12391425,21.83610494,22.16537363,15.28869744,13.94744532,13.84540182,13.83549284,13.73890754
Alkbh3,"alkB homolog 3, alpha-ketoglutarate-dependent dioxygenase",1.383638303,0.000369185,0.002046552,30.51292272,25.06737594,26.91934322,31.375035,25.53716363,19.22847717,20.26422309,22.78977645,20.20226831,18.30022485
Alkbh5,"alkB homolog 5, RNA demethylase",-1.411902534,0.000174252,0.001076702,18.94483663,17.03442138,14.8589444,16.66439588,12.9896828,22.75663811,22.38666042,23.95377041,23.14078006,21.4876514
Alkbh7,alkB homolog 7,1.393393483,0.000629063,0.003221883,26.54512508,26.43468736,28.85167231,23.84732513,27.58234773,19.40488521,16.62575909,23.64745621,18.36569846,17.64075729
Alkbh8,"alkB homolog 8, tRNA methyltransferase",-1.474269758,0.0124587,0.040686886,4.414873434,3.304335919,2.731913544,3.045562005,3.316514757,6.056676294,4.295408884,4.349661634,5.448490543,4.726184195
Aloxe3,arachidonate lipoxygenase 3,3.045964946,3.79E-07,5.00E-06,9.053284763,11.96397488,8.86206101,26.54810654,10.28119575,5.351044104,3.133121774,7.045226591,2.754854769,3.627071592
Alpi,"alkaline phosphatase, intestinal",5.38043866,2.40E-05,0.000193821,0.670613686,0.512741781,0.599688339,0.517170907,0.608027705,0.058802682,0.151602666,0.12252568,0,0.164866891
Amdhd2,amidohydrolase domain containing 2,1.586239776,5.72E-06,5.52E-05,21.12433111,20.28178599,22.52162873,17.64127426,21.72317166,13.11299819,11.11752888,14.51929306,11.69282802,14.67315326
Amer1,APC membrane recruitment protein 1,-1.58356207,0.0079909,0.028118012,2.403032375,2.962508066,1.932329092,2.470927665,1.658257378,3.939779725,3.335258663,4.655975834,3.489482707,2.747781509
Amh,anti-Mullerian hormone,3.612551997,0.001445222,0.006628284,0.502960265,0.626684399,0.333160188,0.632097775,0.442201968,0,0.303205333,0.18378852,0.12243799,0.05495563
Amhr2,"anti-Mullerian hormone receptor, type II",4.607404262,4.13E-05,0.000309557,1.564765268,1.424282724,0.666320377,4.022440384,0.608027705,0.294013412,0.353739555,0.551365559,0.244875979,0.329733781
Amigo1,adhesion molecule with Ig like domain 1,-1.369133727,0.007141811,0.0255492,16.59768873,20.16784337,18.25717832,14.36585851,18.01973018,29.22493318,22.74039997,19.91042297,24.05906498,23.74083224
Amigo3,adhesion molecule with Ig like domain 3,2.242262684,2.41E-05,0.000194066,3.688375274,3.646163773,2.731913544,3.103025439,2.984863281,1.234856332,1.364423998,1.715359518,1.285598892,1.593713275
Amph,amphiphysin,-1.934012978,1.79E-09,4.17E-08,57.95219938,82.89325453,85.35564025,51.08499288,83.9630986,173.3503079,126.7398292,116.4606587,139.3344323,142.7197716
Amt,aminomethyltransferase,1.80236571,7.21E-07,8.86E-06,34.48072036,32.01787563,30.91726548,44.93640543,30.73303675,16.28834304,17.88911464,29.65121452,16.10059565,16.15695527
Amz2,archaelysin family metallopeptidase 2,-1.18657152,0.012922335,0.041874414,90.70050105,94.85722941,104.9454593,88.72354219,95.07342303,124.7792922,113.2977261,102.4927312,111.4797896,110.6256835
Anapc10,anaphase promoting complex subunit 10,-1.904109468,3.85E-06,3.88E-05,4.023682117,3.418278537,4.264450411,3.103025439,3.371790003,7.232729943,6.518914659,7.29027795,6.978965414,6.594675621
Anapc11,anaphase promoting complex subunit 11,1.458667072,4.38E-07,5.69E-06,63.37299334,65.34609137,61.5680028,52.86635933,66.49612088,41.39708845,42.04447284,42.2100967,40.22087963,46.38255187
Anapc13,anaphase promoting complex subunit 13,1.347305311,0.001560638,0.007043384,32.86007062,30.93542076,30.85063344,28.27200956,33.22042282,19.81650399,22.74039997,26.03670697,23.01834207,24.29038854
Anapc15,anaphase promoting complex subunit 15,1.442990551,0.000643922,0.003285246,21.68317585,20.85149908,23.45447726,21.54878777,20.50711625,12.58377405,13.49263732,19.42032025,14.44768279,14.94793141
Angel1,angel homolog 1 (Drosophila),1.441532384,0.00087465,0.004291508,16.59768873,16.5216796,17.45759387,21.2614706,18.35138165,14.23024916,12.38088443,13.41656194,10.7745431,11.76050486
Angpt1,angiopoietin 1,-2.451154915,2.30E-05,0.000186361,3.408952904,1.595196651,1.465904829,3.505269478,1.879358362,6.468295071,6.973722658,3.798296075,7.040184409,4.891051086
Angptl6,angiopoietin-like 6,1.879269388,0.001384995,0.006381532,3.353068431,2.563708903,3.331601883,2.470927665,3.316514757,1.411264379,1.566560887,1.470308158,1.714131856,1.813535796
Ankh,ANKH inorganic pyrophosphate transport regulator,-1.420063182,1.96E-05,0.000162011,101.3744356,111.1510238,97.54930314,70.79495076,93.4704409,147.2419169,126.689295,117.502127,143.8034189,138.3782768
Ankib1,ankyrin repeat and IBR domain containing 1,-1.342618154,3.84E-05,0.000290335,52.75494331,47.57104298,45.90947395,41.66098969,46.37593135,63.62450243,57.30580793,58.68980064,69.23868319,65.78188932
Ankra2,"ankyrin repeat, family A (RFXANK-like), 2",-1.437553841,0.000229463,0.001361322,14.36230978,13.44522891,14.05935995,10.22849126,14.37156395,18.58164766,19.30407287,17.82748642,20.32470629,19.50924871
Ankrd10,ankyrin repeat domain 10,2.55698694,1.82E-17,2.12E-15,44.48404118,38.05683438,41.11196724,48.84391895,48.75276693,15.46510549,14.95812976,24.19882177,17.14131856,14.83802015
Ankrd13c,ankyrin repeat domain 13C,-1.453788093,1.57E-06,1.75E-05,116.3514745,108.7012575,134.1302918,89.5854937,122.4346698,177.7017064,151.0973243,160.7536919,179.06556,161.7344196
Ankrd13d,"ankyrin repeat domain 13 family, member D",1.453903282,6.12E-06,5.86E-05,80.64129576,91.78077873,93.88454107,101.4229611,93.4704409,66.3882285,50.68582483,81.35705141,58.83145406,60.06650378
Ankrd16,ankyrin repeat domain 16,1.628366695,0.000807528,0.003997591,6.370830018,7.235356237,7.729316369,6.608294917,7.462158203,4.351398502,4.497545772,4.349661634,3.550701702,4.946006716
Ankrd17,ankyrin repeat domain 17,-1.307710093,0.000269137,0.001565224,140.9965275,143.6246699,156.1188643,140.8428769,152.5596788,202.8692545,204.5625313,170.9845862,185.4323354,196.0816885
Ankrd23,ankyrin repeat domain 23,2.360210699,0.012242133,0.040085621,0.782382634,0.341827854,0.599688339,1.321658983,0.608027705,0.23521073,0.454807999,0.3063142,0.244875979,0.274778151
Ankrd24,ankyrin repeat domain 24,1.38210119,0.002107415,0.009090477,14.47407873,16.17985174,18.05728221,16.89424961,19.1252351,12.28976063,13.39156887,11.57867674,10.16235315,13.79386317
Ankrd34a,ankyrin repeat domain 34A,-1.24499985,0.006948053,0.024996684,52.58728989,73.72087379,78.95896463,60.62392293,76.05873843,89.55648539,80.34941324,81.41831425,79.15616036,95.12819583
Ankrd39,ankyrin repeat domain 39,2.724035953,3.03E-14,2.01E-12,16.8771111,14.81254033,14.92557644,17.06663992,17.080051,5.703860199,5.710367104,8.393009069,5.081176574,4.781139825
Ankrd44,ankyrin repeat domain 44,1.411420259,0.003001895,0.012264761,26.04216481,24.49766285,18.72360258,29.88098571,21.66789641,13.34820892,17.23216976,18.99148038,18.97788841,17.09120098
Ankrd46,ankyrin repeat domain 46,-1.490202668,3.96E-05,0.000298343,117.1338572,130.3503549,151.7877818,102.4573029,140.7860514,219.7456244,189.3011962,153.7084654,185.5547734,209.0512172
Ankrd50,ankyrin repeat domain 50,-1.480603238,0.000241938,0.001426371,14.25054083,14.86951164,12.46019104,15.40020033,11.93945312,20.40453081,19.55674398,25.48534141,18.61057444,18.08040233
Ankrd52,ankyrin repeat domain 52,-1.517685245,8.29E-05,0.000565595,21.90671375,23.18732274,18.45707443,23.4450811,17.41170247,37.28090068,30.87640974,27.935855,29.38511753,33.02833374
Ankrd54,ankyrin repeat domain 54,1.433764844,0.000179114,0.001102949,17.65949373,16.80653614,18.65697055,19.36517728,16.74839952,11.58412845,12.02714487,13.47782478,12.61111294,12.52988368
Ankrd61,ankyrin repeat domain 61,3.156866478,4.26E-05,0.000318239,1.955956585,1.424282724,0.932848527,1.034341813,1.216055411,0.47042146,0.353739555,0.490102719,0.367313969,0.384689411
Ankrd9,ankyrin repeat domain 9,1.348455627,0.008988582,0.030949855,10.84158793,14.07191331,11.92713474,16.0322981,14.70321542,10.29046943,9.399365322,10.84352267,8.93797325,10.66139225
Anks1b,ankyrin repeat and sterile alpha motif domain containing 1B,-1.606828261,9.82E-08,1.47E-06,111.7130632,126.0205354,127.4670881,84.64363837,133.4344437,211.2192354,156.2518149,175.8856134,182.7999187,211.0845755
Anks3,ankyrin repeat and sterile alpha motif domain containing 3,1.516088546,7.06E-05,0.000491764,57.33747016,52.29966162,54.97143107,46.43045472,55.38579644,31.98865926,29.96679374,50.05174021,32.75216225,31.04993105
Anks6,ankyrin repeat and sterile alpha motif domain containing 6,3.113590034,3.02E-12,1.33E-10,22.13025164,23.70006453,17.39096183,35.74225598,21.00459346,5.880268246,7.933872879,12.68140786,6.611651445,5.440607387
Ankzf1,ankyrin repeat and zinc finger domain containing 1,2.422497207,9.84E-22,2.52E-19,61.08172991,56.23068194,53.50552625,57.23358032,53.45116283,21.22776837,26.63153508,28.11964352,20.01861132,20.16871627
Ano4,anoctamin 4,1.632523111,4.57E-07,5.89E-06,42.0810088,47.85589952,42.64450411,52.86635933,43.61216905,29.81296001,22.89200264,21.50325681,32.32362929,33.79771256
Anp32a,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A",-1.230766683,0.005489296,0.020455878,139.878838,150.9739687,172.9101377,121.3627727,141.8915563,181.6414861,188.6947855,165.715982,181.6979768,176.8472179
Anp32e,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E",-1.44869341,3.81E-06,3.84E-05,49.96071962,45.97584633,43.64398467,36.08703659,45.87845414,59.80232807,59.02397148,69.90090035,68.93258822,63.41879722
Anxa3,annexin A3,-1.800260231,1.42E-05,0.000123002,64.88187413,56.45856717,55.9042796,61.88811848,66.33029514,88.43923443,82.11811101,174.7216195,104.4396052,100.3489807
Anxa7,annexin A7,-1.532339979,6.30E-07,7.83E-06,40.12505222,40.62054329,46.30926618,35.45493881,44.44129774,73.15053699,63.42044881,56.17802421,58.77023507,65.50711117
